"","GSM335197.CEL","GSM335198.CEL","GSM335199.CEL","ent_gene","symbol_limma"
"218761_at",7.30635151157354,6.91766701783602,6.32542942357205,"54778","RNF111"
"219619_at",3.80686395835003,7.39934011627142,7.02577757309122,"54769","DIRAS2"
"217760_at",7.86309629252684,7.53811976706744,7.50514403711496,"54765","TRIM44"
"219313_at",4.35246630813246,4.51756007794336,4.41966355764082,"54762","GRAMD1C"
"200661_at",7.56835862823797,7.7748729810478,7.65026352516206,"5476","CTSA"
"221219_s_at",6.10513518047239,6.21411648340251,6.2265825881242,"54758","KLHDC4"
"202377_at",8.24784095600258,8.33129975936528,8.10425080281616,"54741","LEPROT"
"206133_at",5.34042326814583,5.32926439142707,5.51102566613692,"54739","XAF1"
"221771_s_at",7.36708099299984,6.47736941336513,6.46691060025395,"54737","MPHOSPH8"
"218826_at",5.7933254848213,5.87510235064519,5.84348897134613,"54733","SLC35F2"
"208757_at",8.00693791210795,7.94746850056862,8.00233134038084,"54732","TMED9"
"214146_s_at",4.20254584902219,4.31421469650592,4.42459851057746,"5473","PPBP"
"203480_s_at",7.96007138768352,7.49800077286601,7.46133411953779,"54726","OTUD4"
"221217_s_at",4.94162179688809,8.16726144687475,8.06662945446482,"54715","RBFOX1"
"209433_s_at",6.47397935877752,6.49571792516925,6.37054999973125,"5471","PPAT"
"218582_at",6.44120080815896,6.46160543995276,6.27596114269948,"54708","MARCH5"
"218799_at",4.98816787469164,5.1652337673094,5.13652524095446,"54707","GPN2"
"218273_s_at",4.82478180679821,7.53258214781425,6.29192712376483,"54704","PDP1"
"222204_s_at",5.05045961010794,4.87045660812413,4.7986202386658,"54700","RRN3"
"203849_s_at",8.33072377852046,8.53584129640857,8.28259517792895,"547","KIF1A"
"203497_at",5.67952675160367,5.17187438407007,5.18744327343242,"5469","MED1"
"220945_x_at",4.72742677024041,4.6063566525218,4.47691019223228,"54682","MANSC1"
"222125_s_at",7.82813309842628,8.10973784380839,7.91976746746963,"54681","P4HTM"
"218932_at",7.7647315761862,7.15825888111837,6.98554486368782,"54680","ZNHIT6"
"204573_at",6.7014876694897,6.44578593284873,6.63685500111731,"54677","CROT"
"209841_s_at",6.43970070046407,7.4976096132968,7.32147767380156,"54674","LRRN3"
"37152_at",7.76972011637393,7.77120321149933,7.75116686677361,"5467","PPARD"
"213694_at",5.52081668404192,4.97493409438131,5.03188513502038,"54665","RSBN1"
"218930_s_at",8.56495820110169,7.66291550628323,7.23584648509099,"54664","TMEM106B"
"221712_s_at",4.91474433249167,4.91799391775615,4.97633593821254,"54663","WDR74"
"44696_at",6.60580588958608,6.52183157708764,6.7635677192461,"54662","TBC1D13"
"217848_s_at",10.6329729226891,11.2235899139875,10.9657827650358,"5464","PPA1"
"205878_at",5.47290763784826,5.59932257196014,5.38526902269191,"5463","POU6F1"
"222111_at",6.33937209835089,5.98825845970582,5.85588560479381,"54629","MINDY2"
"202093_s_at",7.21932143325154,6.55531999644861,6.66411190412741,"54623","PAF1"
"219470_x_at",4.04164710273265,3.98440261997658,3.85770199521023,"54619","CCNJ"
"217754_at",6.69947074138866,6.80859084847873,6.91222296572733,"54606","DDX56"
"208861_s_at",7.867166912718,8.08906304338953,7.74348212455576,"546","ATRX"
"213422_s_at",6.50974232456461,6.65385576680745,6.97076988761292,"54587","MXRA8"
"218437_s_at",5.59459395712616,6.07467777835631,5.4248258827457,"54585","LZTFL1"
"221497_x_at",5.21597108144742,5.02135852616354,4.88206882253992,"54583","EGLN1"
"207725_at",4.16758359633232,3.97576034967088,4.01038713120742,"5458","POU4F2"
"206940_s_at",4.03738801910751,3.89695422403874,3.89641674288228,"5457","POU4F1"
"220299_at",5.04715825728344,5.22072342726018,5.21089359189161,"54558","SPATA6"
"205070_at",7.5862636709814,7.53832267543339,7.29330275186785,"54556","ING3"
"31807_at",7.06552714940518,7.04982391021213,7.09465122437684,"54555","DDX49"
"219538_at",5.79049268310583,5.76222981012238,5.87215340646991,"54554","WDR5B"
"205010_at",4.88049903659496,4.82105111635735,4.86266897501609,"54552","GNL3L"
"220953_s_at",4.33532480418159,4.39358373378489,4.4565155593756,"54545","MTMR12"
"220201_at",4.55272670296142,4.22949388651518,4.6345457738858,"54542","RC3H2"
"202887_s_at",7.88225801824102,8.00376946962493,7.68389607905222,"54541","DDIT4"
"218920_at",6.69571920849568,6.62207514048156,6.65801845321747,"54540","FAM193B"
"207084_at",5.01985330512363,4.52723169914448,4.91895677029273,"5454","POU3F2"
"218320_s_at",8.03803496677142,8.33299895578079,8.26771894867356,"54539","NDUFB11"
"220758_s_at",5.19404117030536,5.37570687476627,5.48917141680373,"54538","ROBO4"
"220547_s_at",6.37817027550264,5.9474326792932,6.11005729623884,"54537","SHLD2"
"37425_g_at",4.25153559159716,4.41154159995138,4.33306756901495,"54535","CCHCR1"
"44822_s_at",5.86685626331125,5.93266072393941,5.97672189285185,"54531","MIER2"
"217987_at",7.29485718559084,6.30827709326697,6.36024922752916,"54529","ASNSD1"
"219297_at",6.6188747998482,5.21568286325005,5.0512175524623,"54521","WDR44"
"209688_s_at",5.64676735557936,5.52463159949354,5.58034801291005,"54520","CCDC93"
"218984_at",4.76107117778597,4.85357924531913,4.38366980061654,"54517","PUS7"
"58696_at",6.58141935965062,6.81559717230062,6.73706782920526,"54512","EXOSC4"
"206789_s_at",5.40618399460012,5.40983285168066,5.19682245978904,"5451","POU2F1"
"220578_at",5.31132199748606,5.00864199223305,5.17224993742648,"54507","ADAMTSL4"
"212649_at",4.66883112224865,4.63102948126083,4.53362652504627,"54505","DHX29"
"208146_s_at",5.58258805924523,6.28594943536047,6.28594943536047,"54504","CPVL"
"218035_s_at",4.65340869841991,5.01129366793598,5.07981019836871,"54502","RBM47"
"209903_s_at",6.52291669773824,6.05582158164504,5.95880987224357,"545","ATR"
"208716_s_at",8.85085228151431,8.3956119198555,8.19077269803466,"54499","TMCO1"
"210357_s_at",7.91244066436395,7.82755797784018,7.91898505277692,"54498","SMOX"
"218789_s_at",6.97969550822007,6.47390879026903,6.63735221903632,"54494","C11orf71"
"219694_at",4.55509634541942,4.77722074345822,4.70997532640701,"54491","OTULINL"
"219130_at",7.17695149918634,6.34127495967468,6.17014391704469,"54482","TRMT13"
"221591_s_at",5.09159569835749,5.14497508319396,5.32344694275468,"54478","PIMREG"
"220952_s_at",5.85525215701734,6.88966828665347,6.12916151481367,"54477","PLEKHA5"
"218426_s_at",5.37166375342196,5.60325260390155,5.40680351720985,"54476","RNF216"
"204594_s_at",6.48215717237715,6.34421116966676,6.36341150355996,"54471","MIEF1"
"214749_s_at",8.89058458733673,8.73238683797383,8.87463197142228,"54470","ARMCX6"
"208928_at",5.28412258694856,5.16592910395917,5.14278894325221,"5447","POR"
"221613_s_at",7.4828275958404,7.46019629830466,7.17119228106039,"54469","ZFAND6"
"206860_s_at",5.49896504522068,5.3243606786511,5.4992651360073,"54468","MIOS"
"219216_at",4.71399189347932,4.35654188918099,4.41329329150284,"54465","ETAA1"
"218510_x_at",8.56236174185124,7.57536972950815,7.91243872275519,"54463","RETREG1"
"209379_s_at",8.30100221520992,7.85790610556329,7.65439933285323,"54462","CCSER2"
"217794_at",8.26603169203393,8.23038345396683,8.12030252471122,"54458","PRR13"
"47773_at",6.58101051287283,6.40711754985546,6.45783584591629,"54455","FBXO42"
"213387_at",4.94978952843539,4.50596573424757,4.16207910325129,"54454","ATAD2B"
"209684_at",8.53415707188057,8.20086180087002,7.97805430445509,"54453","RIN2"
"210830_s_at",8.87638405726586,9.28725959365034,8.53591038284122,"5445","PON2"
"218474_s_at",6.2797514956949,5.91794906170231,5.60195293299304,"54442","KCTD5"
"204923_at",6.17204171872138,6.34164825946763,6.53600174326552,"54440","SASH3"
"206344_at",4.58442955132274,4.45060391211541,4.8405256434031,"5444","PON1"
"219821_s_at",5.9568805765043,7.05798094402528,7.06935402101321,"54438","GFOD1"
"221752_at",5.1596824038252,5.2666904854544,5.32161880265299,"54434","SSH1"
"219110_at",6.46432143458749,6.61596203323273,6.36731635371238,"54433","GAR1"
"214733_s_at",6.90818694983508,6.99693043410785,7.0449407069959,"54432","YIPF1"
"221781_s_at",3.99854436988026,3.95380890028184,3.99466770172723,"54431","DNAJC10"
"219726_at",6.54433257109293,6.29817287787494,6.37860602031507,"54413","NLGN3"
"211730_s_at",7.49478835347476,7.82755797784018,7.72579720299726,"5441","POLR2L"
"220924_s_at",9.49191815871194,9.23694162387991,8.56454426955188,"54407","SLC38A2"
"202634_at",6.68056603453776,7.0853134846601,6.50419732389743,"5440","POLR2K"
"212782_x_at",8.82869792916667,8.90174853403496,8.74183672999537,"5439","POLR2J"
"201174_s_at",9.35170632036794,9.21147584801436,9.00937560587018,"54386","TERF2IP"
"212955_s_at",9.50509019038101,9.01258105987473,8.9489711095135,"5438","POLR2I"
"209302_at",6.67848807422069,6.87331756300665,6.78931288153024,"5437","POLR2H"
"219837_s_at",5.12798864912396,5.6165771335254,5.5919618310029,"54360","CYTL1"
"202306_at",9.30243838504142,8.52721199882226,8.65127526983714,"5436","POLR2G"
"209511_at",7.46808888573236,7.0888070247659,7.22762650525422,"5435","POLR2F"
"219568_x_at",4.0457303478123,3.96161749315231,4.08507868232554,"54345","SOX18"
"219373_at",6.27699226905416,5.78121251940716,5.8320089465939,"54344","DPM3"
"217854_s_at",7.64276601742944,7.38869510453287,7.36249025480634,"5434","POLR2E"
"203664_s_at",4.819729158461,4.46648697781859,4.64926246747766,"5433","POLR2D"
"214263_x_at",7.43100103234834,7.45812728592468,7.46103796945879,"5432","POLR2C"
"201803_at",8.68843296280901,8.57785190436301,8.10197943687984,"5431","POLR2B"
"202725_at",6.85588950043007,6.69485045182663,6.27159954501057,"5430","POLR2A"
"219380_x_at",4.47361340428828,4.30092406134407,3.91344292400559,"5429","POLH"
"203366_at",6.88260559933032,6.7644877113906,6.73099081928966,"5428","POLG"
"205909_at",4.86105843801347,5.0202982801063,4.91813302545803,"5427","POLE2"
"201115_at",7.04995566464747,6.84017507000068,6.74930103200571,"5425","POLD2"
"203616_at",7.27217823370631,7.41378670730298,7.48297157058575,"5423","POLB"
"204835_at",6.35893539139647,6.16184702806239,6.06347824177213,"5422","POLA1"
"220405_at",4.88629693558493,5.60570854325052,5.26311964053832,"54212","SNTG1"
"219434_at",5.2550716860484,5.39217732082518,5.42906074240302,"54210","TREM1"
"219725_at",6.39319890726562,7.84964937958022,7.77264358876431,"54209","TREM2"
"220727_at",6.53345923018507,6.54948047828436,6.34871958456172,"54207","KCNK10"
"208905_at",9.4095361016245,10.1012903429178,9.80314454620537,"54205","CYCS"
"201578_at",6.53269536075764,6.99377276199929,6.86888711294612,"5420","PODXL"
"218189_s_at",5.4992523388279,5.49812037675046,5.55786487731308,"54187","NANS"
"218583_s_at",8.55731007312477,8.14774201004512,7.96052273289845,"54165","DCUN1D1"
"212961_x_at",7.36315471584745,7.48285440672296,7.32666068796414,"541578","CXorf40B"
"220941_s_at",6.89662806787279,6.27106648363754,6.38210046139397,"54149","C21orf91"
"218558_s_at",6.56820332548161,6.24415055240941,6.25084071221058,"54148","MRPL39"
"210348_at",6.18775094432875,5.57730086463786,5.63713982195473,"5414","SEPTIN4"
"201535_at",10.3070330757428,10.0335579101031,9.84590814039406,"5412","UBL3"
"220313_at",3.93458583767039,4.18642288268094,4.0228085716272,"54112","GPR88"
"210183_x_at",9.87601175180154,9.72503652807406,9.76882275956432,"5411","PNN"
"208828_at",5.8050716139845,5.80694713906289,5.65330466896821,"54107","POLE3"
"213142_x_at",5.2481461248649,5.19220498424678,4.89038286301106,"54103","GSAP"
"219004_s_at",4.76575664477408,4.68824278596376,4.67784837209174,"54069","MIS18A"
"214820_at",4.09731040270469,4.0271926677165,4.06930564222034,"54014","BRWD1"
"204624_at",4.48990985981861,4.44335114582394,4.57451054806554,"540","ATP7B"
"204638_at",4.97049863304855,5.08110363114835,5.20370668455504,"54","ACP5"
"205991_s_at",4.53179748259081,4.63382118909551,4.69782667902768,"5396","PRRX1"
"221673_s_at",4.94151641590509,5.02653823464822,5.30343655131858,"53944","CSNK1G1"
"207541_s_at",6.68801160948048,6.22663507419194,6.41129723820846,"5394","EXOSC10"
"205061_s_at",6.25646718396018,6.24278799391489,6.25646718396018,"5393","EXOSC9"
"220460_at",7.67665234276498,7.30193400338078,7.20957981873223,"53919","SLCO1C1"
"218472_s_at",4.85382628022909,4.83159489456331,4.74889998547312,"53918","PELO"
"215800_at",4.84253851899212,5.17077621235835,5.06909017262647,"53905","DUOX1"
"200818_at",9.63243904092349,9.82444447124481,9.63292053401086,"539","ATP5PO"
"214473_x_at",6.34030307769062,6.33747711651035,6.1053862685698,"5387","PMS2P3"
"52164_at",6.77826195272904,6.30147295892412,6.31807308849285,"53838","C11orf24"
"219115_s_at",3.96345275605126,3.85364248236473,3.99845340141482,"53832","IL20RA"
"220005_at",6.28707673825663,6.47424268401774,6.56346193114463,"53829","P2RY13"
"218084_x_at",6.19480012783482,6.52565254706873,6.87967472207941,"53827","FXYD5"
"217897_at",8.33918904084131,9.46628790650675,9.31848400592551,"53826","FXYD6"
"220131_at",5.87714314441334,6.66726206116333,6.6800164153312,"53822","FXYD7"
"205198_s_at",5.39294596507013,5.01910599387909,5.05020454948308,"538","ATP7A"
"214756_x_at",7.57941874926478,7.71318774421168,7.63333076732575,"5379","PMS2P1"
"213677_s_at",7.11902037533614,7.11902037533614,6.49774534222053,"5378","PMS1"
"210139_s_at",11.4896877037759,10.4094056752387,10.6382574812866,"5376","PMP22"
"206826_at",10.8459642569302,10.8916633397465,10.5096172709804,"5375","PMP2"
"203201_at",4.76215854075723,4.85307290215599,4.79577753816998,"5373","PMM2"
"211014_s_at",6.10429540916507,6.1419542694272,6.41897170125329,"5371","PML"
"207809_s_at",8.5096171552569,7.94634053096319,8.02901140650955,"537","ATP6AP1"
"204285_s_at",4.29428206997501,4.67555050192544,4.300419584223,"5366","PMAIP1"
"205957_at",6.64906682661501,5.94442134358154,6.02996106536543,"5365","PLXNB3"
"215807_s_at",7.98100797111955,7.16956993337959,7.51968006458071,"5364","PLXNB1"
"212032_s_at",8.07895566984164,7.47764197041962,7.37637788424142,"53635","PTOV1"
"213030_s_at",4.74853878828574,5.72295227080396,5.37220436328998,"5362","PLXNA2"
"213411_at",6.49300407171607,7.07020884056019,6.60547385826981,"53616","ADAM22"
"41160_at",7.64838793748436,7.71530957208133,7.75656770481316,"53615","MBD3"
"221537_at",5.55721315141012,5.9791279892727,5.95103654914816,"5361","PLXNA1"
"202075_s_at",7.39744234706489,7.29728417966557,7.19055722200005,"5360","PLTP"
"202446_s_at",5.72809684481854,6.33344353719724,6.36220113004593,"5359","PLSCR1"
"201215_at",9.76584842745951,8.74404521205571,8.40879206486222,"5358","PLS3"
"201136_at",6.35393935673495,6.64707663357036,6.59902225553983,"5355","PLP2"
"210198_s_at",12.9858724362948,12.6744325814864,12.7127013573609,"5354","PLP1"
"202620_s_at",4.98697359381131,4.76494665141648,4.24488805700261,"5352","PLOD2"
"200827_at",6.20218530762369,6.21251896862296,5.97724499875113,"5351","PLOD1"
"212383_at",7.82583218013604,7.88846772548012,7.97046112023654,"535","ATP6V0A1"
"202488_s_at",6.67056307292027,6.81494523060326,7.21623723284422,"5349","FXYD3"
"205384_at",6.83745230628868,7.40314509190683,7.40554897089504,"5348","FXYD1"
"202240_at",4.94297168499359,4.96883001384825,5.03897503446904,"5347","PLK1"
"203471_s_at",5.77869118441788,6.28954471020222,6.40460427154324,"5341","PLEK"
"218763_at",7.53918363467364,7.32629227610814,7.42982824037845,"53407","STX18"
"219866_at",6.09625272222098,6.06317652862097,6.36542045394327,"53405","CLIC5"
"214762_at",7.70547626891743,8.98303256560198,8.65141211739122,"534","ATP6V1G2"
"217914_at",7.60638469738828,7.64165967613896,7.48320172691015,"53373","TPCN1"
"218256_s_at",8.09253989205695,7.1908105752842,7.10133304256665,"53371","NUP54"
"177_at",4.4080055502296,4.20330122687924,4.37712830980513,"5337","PLD1"
"204613_at",7.7951444736909,7.88237526340315,8.0926093606108,"5336","PLCG2"
"202789_at",7.81906497581207,7.54288365295744,7.5499131777207,"5335","PLCG1"
"219892_at",5.74348525040459,6.51015719066676,6.38455507278633,"53346","TM6SF1"
"218375_at",7.36825311822588,7.37403642454835,7.28095915218907,"53343","NUDT9"
"205406_s_at",4.7198039743365,5.06824577450115,4.95899740336383,"53340","SPA17"
"205934_at",7.38624154652986,6.01700189025857,5.83682244506484,"5334","PLCL1"
"217945_at",8.90061150771534,8.47177265759928,8.39255507656686,"53339","BTBD1"
"210347_s_at",5.83607629912472,7.33684083714237,6.99912159067208,"53335","BCL11A"
"203895_at",4.29489606547636,4.65290911973269,4.44126197152068,"5332","PLCB4"
"200078_s_at",8.38688170328597,8.16931719131711,8.0111940313205,"533","ATP6V0B"
"210845_s_at",6.14269921381552,6.21241770397614,6.40236773110172,"5329","PLAUR"
"205479_s_at",5.49825463708459,5.71118755639633,5.60679281545256,"5328","PLAU"
"201860_s_at",5.4289792958726,5.44587329048506,5.40342282955441,"5327","PLAT"
"202925_s_at",5.51063798235661,5.49911350014609,5.60555793131265,"5326","PLAGL2"
"209318_x_at",4.47136928244115,4.89149473782352,4.82982761402019,"5325","PLAGL1"
"205372_at",4.92884676869705,4.51263595596191,4.47391959438289,"5324","PLAG1"
"215870_s_at",4.473849565321,4.78703020106942,4.54898437393402,"5322","PLA2G5"
"210145_at",3.80132537554034,3.82777290964466,3.81364206116763,"5321","PLA2G4A"
"203649_s_at",5.32520428972937,5.64069626678491,5.56518099053139,"5320","PLA2G2A"
"221883_at",5.68548339458566,5.48254056375389,5.29876440212445,"5316","PKNOX1"
"201251_at",7.51733953584451,7.88453262541165,7.97877826425488,"5315","PKM"
"203688_at",6.78265716097906,6.32918321316798,6.33620697370116,"5311","PKD2"
"201192_s_at",5.85275411598536,6.29249686210449,6.1285111636574,"5306","PITPNA"
"205570_at",6.99086519960407,6.24769936486898,6.31088952152953,"5305","PIP4K2A"
"214224_s_at",6.5517602325954,6.324766818486,6.13665448111201,"5303","PIN4"
"207582_at",4.79844698412557,4.90380573586671,4.90415245671798,"5301","PIN1P1"
"202927_at",5.84317675384087,6.23696292599278,6.25989622231652,"5300","PIN1"
"202767_at",7.18075797052394,7.45103060288186,7.45118475485449,"53","ACP2"
"210417_s_at",7.1712043074738,6.8780267321021,6.81674853102363,"5298","PI4KB"
"207081_s_at",6.42987537972817,7.81511890306949,7.41799896446993,"5297","PI4KA"
"207105_s_at",5.83846977047117,6.04608260485027,6.12503627422569,"5296","PIK3R2"
"212240_s_at",9.25828539938804,9.40577158045214,9.42409416205879,"5295","PIK3R1"
"203879_at",5.88651968361007,6.00026650503975,6.04833299261262,"5293","PIK3CD"
"209193_at",4.94205015314486,4.91765003909843,4.87726723267756,"5292","PIM1"
"212688_at",7.5922410538965,7.50616454033263,7.26002638746058,"5291","PIK3CB"
"204369_at",4.54592378024908,4.55104219386856,4.45170406274106,"5290","PIK3CA"
"208678_at",9.96485499659426,9.72779570714874,9.69259616103449,"529","ATP6V1E1"
"204297_at",6.48962217446109,5.63576244887952,5.6431005523705,"5289","PIK3C3"
"204484_at",9.3951426049927,8.3975843445416,8.52011551961492,"5287","PIK3C2B"
"213070_at",8.30352610309708,8.08845015876326,7.60132385761422,"5286","PIK3C2A"
"209625_at",5.28122873892828,5.52344518369531,5.24756313509169,"5283","PIGH"
"205078_at",6.35497432324648,5.91768459050878,5.77349481165214,"5281","PIGF"
"202872_at",5.26035089661191,5.77648075775651,5.38646059879072,"528","ATP6V1C1"
"202846_s_at",6.80399209208816,7.01945301269136,6.84335423404129,"5279","PIGC"
"205281_s_at",4.82827647356143,3.99785022678673,3.93884708744642,"5277","PIGA"
"207636_at",4.55435720647785,4.52836753984396,4.48946807192256,"5276","SERPINI2"
"211362_s_at",5.05712476830688,5.00206432964325,4.99612197786222,"5275","SERPINB13"
"205352_at",9.45999995711959,10.0784555090338,9.78387390885407,"5274","SERPINI1"
"209723_at",6.25457808577891,5.76184981477422,5.49579375508447,"5272","SERPINB9"
"212190_at",8.97846592658887,8.91507586196402,8.65091442819516,"5270","SERPINE2"
"36994_at",9.47350498676344,9.87462592420701,9.94791969267889,"527","ATP6V0C"
"211474_s_at",8.23208057895478,7.59460000977994,7.95840707392027,"5269","SERPINB6"
"41469_at",4.36906924651946,4.34503635239807,4.53042379983724,"5266","PI3"
"202833_s_at",4.40715714742253,4.82489491106023,4.78745104974024,"5265","SERPINA1"
"203335_at",6.10780443726917,6.48164111467426,6.28567880838507,"5264","PHYH"
"201089_at",8.22794749606697,9.26623523455338,8.8329875689389,"526","ATP6V1B2"
"202739_s_at",5.81826508009157,5.29006496100959,5.17032713165099,"5257","PHKB"
"209439_s_at",6.02306598004186,5.95074750111497,6.07099002316313,"5256","PHKA2"
"205450_at",4.70025274769697,4.9575052128337,5.09682956395802,"5255","PHKA1"
"212726_at",7.0681286510235,5.83390452175386,6.25170889337887,"5253","PHF2"
"40446_at",9.12015321123477,9.13950696785379,9.15458788651682,"5252","PHF1"
"200030_s_at",9.73280453802524,9.97387753226113,9.91545421352419,"5250","SLC25A3"
"200658_s_at",5.74436156532987,5.92378969473266,5.80537944858834,"5245","PHB"
"209993_at",4.56329255560545,4.62798572852734,4.5924412468653,"5243","ABCB1"
"221788_at",5.54695728530208,5.41267938943812,5.33067602044123,"5238","PGM3"
"201968_s_at",7.7003647979318,7.66955526072739,7.40994993996066,"5236","PGM1"
"217009_at",4.78273158617838,4.83437369405473,4.78273158617838,"5232","PGK2"
"200737_at",6.65573449587144,7.24008600938882,7.1314902745683,"5230","PGK1"
"201972_at",9.51556834341186,10.8245118696213,10.2595187167298,"523","ATP6V1A"
"215179_x_at",9.34530847127673,9.03633544162889,8.99219022107962,"5228","PGF"
"201118_at",6.54973524493781,6.68303458926633,6.60092925376993,"5226","PGD"
"200886_s_at",9.50083321921923,10.1496016827667,9.98807484348692,"5223","PGAM1"
"202325_s_at",9.61500222793539,9.87997955029061,9.52338990819511,"522","ATP5PF"
"204604_at",6.3431828833777,7.89397023912201,7.42203055363132,"5218","CDK14"
"204992_s_at",9.86767304493078,10.7713569244227,10.5735075483353,"5217","PFN2"
"200634_at",8.26993365248111,7.91009784840972,8.09897631841105,"5216","PFN1"
"201037_at",7.39133058633505,8.10794260609754,7.93669032929178,"5214","PFKP"
"210976_s_at",7.90391536659964,8.72826183679782,8.88121759788858,"5213","PFKM"
"211065_x_at",7.09825831245883,6.89124698664274,6.69334389377258,"5211","PFKL"
"207335_x_at",9.79902046130068,9.25914992819686,9.20661021964653,"521","ATP5ME"
"202464_s_at",8.70796198792392,8.31303880612984,8.07366480941416,"5209","PFKFB3"
"209992_at",5.3416125023351,4.99083644047546,5.3885791743266,"5208","PFKFB2"
"214594_x_at",6.89253314255354,6.25437152886807,6.34515488720881,"5205","ATP8B1"
"207132_x_at",10.7311819974574,10.7554240954346,10.5173401660956,"5204","PFDN5"
"205361_s_at",6.23219062601281,6.31885454078965,5.98888650182596,"5203","PFDN4"
"218336_at",9.26968072466511,9.03577417133052,9.03732130391035,"5202","PFDN2"
"201507_at",7.71528870137515,7.78897446062008,7.58765272346218,"5201","PFDN1"
"215227_x_at",6.45807053603126,6.51793163215885,6.21829694959067,"52","ACP1"
"213302_at",5.45997065729478,5.53898884016759,5.33591164173485,"5198","PFAS"
"33760_at",4.76843023540239,4.80704627977279,4.81836408533368,"5195","PEX14"
"205094_at",7.02567000346212,6.96542650391919,6.92921447482107,"5193","PEX12"
"206352_s_at",6.91145671815555,6.63650195365224,6.94233247740358,"5192","PEX10"
"211033_s_at",6.41794848442759,6.5474471357107,6.41794848442759,"5191","PEX7"
"320_at",4.88395828831059,4.79322013558888,4.73191002895952,"5190","PEX6"
"215023_s_at",5.42334968603541,5.34578888871725,5.37077823836608,"5189","PEX1"
"204300_at",6.07419831569114,6.18621203830143,6.11266811836639,"5188","GATB"
"202108_at",7.0461420622235,7.02936817155226,6.83036297445046,"5184","PEPD"
"219505_at",7.08099689359319,7.26683585163705,7.37090221807907,"51816","ADA2"
"218313_s_at",7.95881157230732,7.05890232324046,6.64840997907939,"51809","GALNT7"
"220414_at",4.15246124860028,4.2061634082207,4.42741653335679,"51806","CALML5"
"207508_at",8.30881243343005,8.63695605298351,8.59508281496683,"518","ATP5MC3"
"213791_at",4.46701523253921,4.43538161624634,4.5846557053807,"5179","PENK"
"210878_s_at",7.00597527537387,6.72911468947989,6.66945863745233,"51780","KDM3B"
"209243_s_at",6.53436788363936,6.74654643730148,6.58641848279011,"5178","PEG3"
"218833_at",4.9964081011795,4.75541834975595,4.94985391180985,"51776","MAP3K20"
"218166_s_at",5.09370513851472,5.14363798075517,4.78288806959318,"51773","RSF1"
"217974_at",4.9268281118131,4.80747708715899,4.86895496962024,"51768","TM7SF3"
"202781_s_at",6.06499077462288,6.18836381029791,6.24969688931025,"51763","INPP5K"
"219659_at",5.22520916599516,6.48988282459472,6.19700470346083,"51761","ATP8A2"
"205613_at",5.78206826277574,6.1278632840015,6.28537964997409,"51760","SYT17"
"202283_at",6.32280402194398,7.65576865572018,7.33675877445602,"5176","SERPINF1"
"218116_at",6.23161065654488,6.29206563685518,5.94999119477651,"51759","C9orf78"
"219226_at",5.68257263493423,5.20456214853355,5.48837779853804,"51755","CDK12"
"209788_s_at",4.55784514015476,4.4706733537005,4.67126658544697,"51752","ERAP1"
"208981_at",5.75502414544762,5.58802321660895,5.72012153697607,"5175","PECAM1"
"203804_s_at",8.93291725339337,8.36386304589643,8.0465359505673,"51747","LUC7L3"
"221230_s_at",8.7989325688761,7.97471417041395,7.79377431162501,"51742","ARID4B"
"219077_s_at",8.19995930584822,7.86434439863245,7.80547377427507,"51741","WWOX"
"217977_at",7.05991822719242,6.91690258104854,7.03528204157815,"51734","MSRB1"
"217821_s_at",6.32593065343963,6.29999544068407,6.21901357722034,"51729","WBP11"
"218866_s_at",5.82641122538258,6.02568494573889,6.10823325225569,"51728","POLR3K"
"217870_s_at",7.98640465309986,7.85519352471885,7.31956100743822,"51727","CMPK1"
"220746_s_at",6.70714183097297,6.41794848442759,6.47354437267077,"51720","UIMC1"
"217873_at",8.29732544617154,8.32633689884056,8.33817136989454,"51719","CAB39"
"217811_at",8.15838530581906,8.53071113338865,8.25714590286372,"51714","SELENOT"
"202263_at",6.4790763152307,6.70623188702433,6.31841612847293,"51706","CYB5R1"
"219436_s_at",5.31702194246408,5.35310787256319,5.25441818118469,"51705","EMCN"
"203631_s_at",6.89257354957226,6.69590785601366,6.59941331867206,"51704","GPRC5B"
"218322_s_at",5.469260797818,5.76315084604041,5.84002797015061,"51703","ACSL5"
"218318_s_at",6.62429105725754,6.83356140343264,6.48089880064684,"51701","NLK"
"220230_s_at",7.84580877102101,6.51687724111545,6.80328162292035,"51700","CYB5R2"
"204524_at",5.8976763821479,6.08431750368298,6.20171288102724,"5170","PDPK1"
"208764_s_at",9.42523587685554,9.01447203395261,8.87168068803032,"517","ATP5MC2"
"218603_at",7.71499993233031,7.8376919076414,7.81582449069593,"51696","HECA"
"218354_at",7.82333221326999,7.71391644295932,7.78485681613552,"51693","TRAPPC2L"
"219119_at",5.85434204692759,6.02464898100568,5.74398506192783,"51691","LSM8"
"204559_s_at",6.52397957824336,6.4450219939114,6.11619372424195,"51690","LSM7"
"210839_s_at",11.2489831031123,10.2449006693089,10.2809833879067,"5168","ENPP2"
"218876_at",9.55118206503732,8.45459059669466,8.4926232362033,"51673","TPPP3"
"205066_s_at",5.77794301602068,5.86170150768469,5.8912071106393,"5167","ENPP1"
"200847_s_at",10.5020583041536,10.4148938544229,10.2984187385652,"51669","SARAF"
"215691_x_at",8.25020545407392,8.29719773831475,8.20465809378848,"51668","HSPB11"
