"","GSM525014.CEL","GSM525015.CEL","GSM525016.CEL","ent_gene","symbol_limma"
"231031_at",7.1146790975463,8.17427063003672,7.94550078746978,"654466","FGF7P3"
"227474_at",4.74245939657106,4.55212281589964,4.74964442398029,"654433","PAX8-AS1"
"1558530_at",6.80820097803157,6.87096975120492,6.62283105401535,"654429","LRTM2"
"239718_at",5.83652241482284,5.38618152273972,5.49562633841415,"654342","LSP1P4"
"215267_s_at",8.38434451750049,8.13277982797425,8.2206360834803,"6543","SLC8A2"
"225516_at",7.43040797923223,7.52065670096431,7.87806203420013,"6542","SLC7A2"
"212290_at",5.98790031983369,5.7463802192243,5.60721852364344,"6541","SLC7A1"
"237058_x_at",8.79126722896032,7.45655898189436,7.32066379154624,"6540","SLC6A13"
"206176_at",6.58867032938704,6.86996234137444,6.76114076116995,"654","BMP6"
"206058_at",6.700781574441,6.73053409801279,7.13552732989105,"6539","SLC6A12"
"223874_at",6.56788332465751,5.78826450647577,5.9871165750665,"653857","ACTR3C"
"230286_at",6.87666538349919,7.44896074326123,7.29230728783929,"6538","SLC6A11"
"207043_s_at",5.54985024589463,5.83135446475614,5.9134098241998,"6536","SLC6A9"
"1557948_at",5.90690979809462,5.58712050245455,5.61941956431461,"653583","PHLDB3"
"213843_x_at",7.10803323050823,7.06462223780902,7.9527340160866,"6535","SLC6A8"
"210409_at",5.09666232791405,5.47337541232225,5.54110051190015,"653483","AFDN-DT"
"228628_at",8.04479705918188,8.1272659323991,7.85013097201474,"653464","SRGAP2C"
"210884_s_at",6.04086163854912,6.14990462978301,5.92269453934701,"653423","SPAG11A"
"1558041_a_at",6.89204503136708,6.91373999068653,6.84552838956499,"653319","KIAA0895L"
"229793_at",8.00897700805219,7.39693401562185,6.73041385202835,"653308","ASAH2B"
"228754_at",6.79880672711359,7.26006457829999,7.09612077349084,"6533","SLC6A6"
"231386_at",6.61823120221752,6.13214485435629,5.59589721852891,"653140","FAM228A"
"235142_at",7.36017591965436,7.36376865902283,6.38523794584075,"653121","ZBTB8A"
"239394_at",4.98947727640985,4.4810005343966,4.73470965466702,"6530","SLC6A2"
"205431_s_at",5.14020809443893,4.93254140272166,5.17181569472191,"653","BMP5"
"227919_at",5.44147212125243,4.41985204558628,4.990016834479,"652995","UCA1"
"233528_s_at",6.94226123131516,6.84831803410133,6.34989652945713,"652968","CASTOR1"
"205152_at",10.2125847676837,10.1684141974575,9.94993407568531,"6529","SLC6A1"
"211123_at",6.94682393989389,6.8379421126868,7.07781203881007,"6528","SLC5A5"
"239670_at",6.58951471848768,6.62051840462425,6.43105538585973,"65268","WNK2"
"236236_at",7.97301134199344,8.01503328128048,7.81374080228936,"65267","WNK3"
"218187_s_at",8.39986473597568,8.76980196104465,8.93323717250192,"65265","C8orf33"
"236107_at",5.78716364176262,5.02927562220419,5.75251920609721,"65264","UBE2Z"
"222883_at",7.66310607046806,7.04678357382486,7.4045032113006,"65260","COA7"
"213164_at",7.95846211681936,7.46744264876349,7.90390773035752,"6526","SLC5A3"
"209858_x_at",8.40606930966633,8.60936567244044,8.3606753544884,"65258","MPPE1"
"223616_at",5.70232824998051,5.52948715098619,6.23837367168083,"65251","ZNF649"
"219381_at",5.74773142211621,6.18354740280763,5.62284017507157,"65250","CPLANE1"
"207390_s_at",5.81229219881349,5.55920991104262,5.68468070082293,"6525","SMTN"
"218324_s_at",7.58783318961952,7.41904039389483,7.14172039145747,"65244","SPATS2"
"213607_x_at",6.35758600684854,6.06446167025337,6.41858688578598,"65220","NADK"
"202111_at",6.21572074043636,6.06625859467719,6.68399399061105,"6522","SLC4A2"
"1552713_a_at",4.76244580612388,5.08007235302312,5.03876100167878,"6521","SLC4A1"
"200924_s_at",8.0461487400639,8.28091742010464,7.82509735369939,"6520","SLC3A2"
"205799_s_at",7.69615611996779,7.77748848325014,6.71672303331202,"6519","SLC3A1"
"204429_s_at",7.43274967937643,7.89577284596238,7.91567999393212,"6518","SLC2A5"
"202499_s_at",8.7634452646604,8.9769946284377,8.62935787794807,"6515","SLC2A3"
"1559441_s_at",4.03485813190254,3.8524370184842,4.10958343409088,"651430","FLJ38576"
"201250_s_at",8.24769868238694,8.37481744205447,8.35042399365619,"6513","SLC2A1"
"211992_at",8.10411292941792,8.10401780719854,9.06122031335133,"65125","WNK1"
"227034_at",7.68597884469618,7.60482864904317,8.120551463336,"65124","SOWAHC"
"202809_s_at",7.71857490487254,7.82132581101997,8.01544312920485,"65123","INTS3"
"210923_at",5.69823116618797,5.28600451689807,5.27711316164026,"6512","SLC1A7"
"202302_s_at",10.1668864093244,10.1999580010211,10.0916532880948,"65117","RSRC2"
"206958_s_at",8.377875120464,8.28733866703081,8.72597365084542,"65110","UPF3A"
"1554593_s_at",7.67636355532733,7.26875403517779,6.35217861898879,"6511","SLC1A6"
"218757_s_at",8.78112161816136,8.55593299957964,8.69691231689531,"65109","UPF3B"
"200644_at",10.908851012454,10.9056198910838,11.8878721314008,"65108","MARCKSL1"
"208916_at",5.68295944019212,5.7123993709007,5.88425121912135,"6510","SLC1A5"
"227587_at",6.10079314629339,5.76495196286728,6.34011557279986,"65095","KRI1"
"230810_at",5.34774642559851,5.61976890852994,5.65319993705048,"65094","JMJD4"
"212810_s_at",8.57209145174887,8.5377697279459,8.78280593910257,"6509","SLC1A4"
"222209_s_at",8.39726770742626,8.44791150111525,8.5471166751599,"65084","TMEM135"
"228076_s_at",5.0044821948495,5.4891458623622,5.29511569126369,"65083","NOL6"
"204590_x_at",6.82880407835267,6.91607830791138,6.68477406537503,"65082","VPS33A"
"218202_x_at",8.04075782088022,7.91401080532532,7.28982093426265,"65080","MRPL44"
"243760_at",6.07662364191239,5.90113450058124,5.92689449936337,"650794","MIPEPP3"
"228550_at",7.83636852415788,7.66000995756781,7.33990751461085,"65078","RTN4R"
"1556924_at",4.21310178144003,4.20027257944933,4.13735617645751,"65072","CFLAR-AS1"
"1569054_at",3.94412797366777,5.04531848478404,4.36155797830516,"6507","SLC1A3"
"231164_at",7.16909451879991,7.24073911269481,7.26133781033696,"650655","ABCA17P"
"1554106_at",4.42739958705183,4.8223290320044,4.55727788868825,"65065","NBEAL1"
"228255_at",7.10559772308128,7.47566668083356,7.54481952505384,"65062","TMEM237"
"225491_at",12.7316188573658,12.8125150502478,12.3816776664298,"6506","SLC1A2"
"225189_s_at",8.43745337625852,8.49938871477376,8.08986125671707,"65059","RAPH1"
"204617_s_at",7.69674683028081,7.3880319718025,7.69162281458116,"65057","ACD"
"224648_at",9.25771442327319,9.36049671264207,9.44630124118456,"65056","GPBP1"
"204365_s_at",10.0535050807442,9.85111165149443,9.58679489302851,"65055","REEP1"
"213664_at",9.24571811037782,9.16971764225122,8.76025864086408,"6505","SLC1A1"
"206181_at",4.39142901529189,4.4140360479874,4.36646674492223,"6504","SLAMF1"
"203761_at",7.70806120018572,6.80156005761115,7.99619821253601,"6503","SLA"
"210567_s_at",3.98466619061648,4.04739059297985,4.03034721228158,"6502","SKP2"
"209019_s_at",10.1846586666996,10.5526402157319,10.5342750700931,"65018","PINK1"
"214951_at",5.99558140318495,6.15781004012942,6.08316735205738,"65012","SLC26A10"
"232551_at",5.07706533188133,5.45458208393386,5.02779954401763,"65010","SLC26A6"
"209159_s_at",11.5537746639302,11.3789867302382,10.9435155717106,"65009","NDRG4"
"223154_at",9.58902500672658,9.87404198778957,9.33942459615663,"65008","MRPL1"
"209609_s_at",9.33879782629633,9.39060884248488,9.27422317198378,"65005","MRPL9"
"219162_s_at",8.69100152723226,8.6333591379927,8.60603369842433,"65003","MRPL11"
"200719_at",9.69581318646077,9.96735007448003,9.53818959783401,"6500","SKP1"
"205290_s_at",6.1058067444812,5.86320813046546,5.85282885235568,"650","BMP2"
"203727_at",7.49882334871729,7.34170684632503,7.70408622568179,"6499","SKIV2L"
"225260_s_at",9.17851120581834,9.05829745189179,9.05586157643691,"64983","MRPL32"
"221692_s_at",8.61150224887282,8.48746582108157,8.71176353734343,"64981","MRPL34"
"217591_at",6.37847126575548,6.07415473200925,6.30144694514736,"6498","SKIL"
"224331_s_at",9.42115447406482,9.15310951147984,9.6124084255355,"64979","MRPL36"
"225103_at",8.24680689772828,8.03245737483432,8.05723893225017,"64978","MRPL38"
"203152_at",8.80196508025073,8.78472691447882,9.14655497145055,"64976","MRPL40"
"230034_x_at",6.44953367253486,5.32688001294601,6.21018410562409,"64975","MRPL41"
"204270_at",4.81219135902714,4.97850782982009,4.87935290301019,"6497","SKI"
"236779_at",4.5006355063382,4.69036688997078,4.61572822402666,"64969","MRPS5"
"224919_at",9.3374447166837,9.43030879228184,9.10016202068929,"64968","MRPS6"
"226749_at",8.33794778056672,8.35172640721076,8.53466362892797,"64965","MRPS9"
"211595_s_at",9.49907041009898,9.35112161866365,9.33806374549378,"64963","MRPS11"
"223292_s_at",7.69931576284072,8.18521181508834,7.09759489968988,"64960","MRPS15"
"228347_at",4.76078833189284,4.31832059282814,4.39913055972038,"6495","SIX1"
"225196_s_at",9.09921719420199,8.94940470799488,8.93802615574193,"64949","MRPS26"
"231772_x_at",6.75113810671643,7.26043796751359,6.83696102812394,"64946","CENPH"
"238432_at",6.19959252326041,5.5686451729327,6.74172185252168,"649446","DLGAP1-AS1"
"218051_s_at",6.45356002431407,6.63977556826052,6.79793677776158,"64943","NT5DC2"
"218994_s_at",5.77863390085948,6.11325200993984,4.96497603191307,"64940","STAG3L4"
"204164_at",6.60628274008842,6.74246096093816,6.8074017046691,"6494","SIPA1"
"206558_at",5.33422871908603,5.31685129864875,5.17146103029126,"6493","SIM2"
"225201_s_at",8.65209993246347,8.4865002470281,8.57627629736008,"64928","MRPL14"
"219838_at",5.68135985015797,5.88915790895853,6.22692596014835,"64927","TTC23"
"228677_s_at",6.25954001094178,5.96016808963389,6.51613602235933,"64926","RASAL3"
"219893_at",6.56140959958077,6.58200338830635,6.30047722727511,"64925","CCDC71"
"1555334_s_at",6.63559287096833,6.33718101538602,6.21598539112443,"64924","SLC30A5"
"219342_at",8.84517746386354,8.97068211454012,9.19377258869823,"64921","CASD1"
"219528_s_at",6.48042599984603,6.32658937655245,6.13193751170975,"64919","BCL11B"
"205339_at",5.47558518443008,5.86506043493494,5.65520244057067,"6491","STIL"
"219661_at",5.93578728930381,5.90023176817535,5.88254688945831,"64901","RANBP17"
"205574_x_at",5.13975127101761,5.13472658109609,5.50715318699392,"649","BMP1"
"219022_at",8.71319798373221,8.50309038857633,8.19601880316066,"64897","C12orf43"
"222273_at",7.61655728640416,7.48886918051999,7.37684690529188,"64895","PAPOLG"
"1569788_at",4.36884730694335,4.7469899543248,3.97136404946284,"6489","ST8SIA1"
"1555702_a_at",7.56346558278821,7.42560816130152,6.87679248021984,"6487","ST3GAL3"
"234932_s_at",4.23711305112178,4.11188735497096,4.14472766321983,"64866","CDCP1"
"218430_s_at",4.44734712813851,4.74235282993569,4.4981211654352,"64864","RFX7"
"232194_at",6.00821250085729,6.36897848022961,6.40228262668629,"64863","METTL4"
"1555902_at",8.30447115462814,8.23195503136288,7.83818309975813,"64860","ARMCX5"
"233085_s_at",5.13453840359882,5.83399711195739,5.19514084582358,"64859","NABP1"
"219490_s_at",6.38540203421421,6.32811114665248,6.31887830478764,"64858","DCLRE1B"
"225979_at",4.39986184093389,4.73355589951851,4.69643072190916,"64857","PLEKHG2"
"218731_s_at",6.60570001929131,6.52450626533494,7.39811277166223,"64856","VWA1"
"233974_s_at",6.02779792904999,5.92477702776967,5.56587643117745,"64855","NIBAN2"
"203870_at",9.53372003755159,9.6852250080889,9.36787636774772,"64854","USP46"
"220199_s_at",7.94403514129514,8.73663685761237,8.08726277070883,"64853","AIDA"
"218965_s_at",6.07988404727706,5.92483412381151,6.20566840823344,"64852","TUT1"
"221008_s_at",10.8279008844961,10.8489390792001,11.0826908487349,"64850","ETNPPL"
"231208_at",4.50548237370459,4.17116044504693,4.81332785364359,"64849","SLC13A3"
"213077_at",8.31502570679906,8.0167698388984,7.95228288412861,"64848","YTHDC2"
"218164_at",7.67168544338618,7.66648628561453,7.95410426933588,"64847","SPATA20"
"202654_x_at",7.17579654477887,7.75323493695003,7.49680525118071,"64844","MARCH7"
"225853_at",7.74626444967769,7.72276960448388,7.878807273359,"64841","GNPNAT1"
"219483_s_at",7.71747047946663,7.60830668325617,7.28521445406788,"64840","PORCN"
"203759_at",6.34640672987773,6.30541457032351,6.78367870787687,"6484","ST3GAL4"
"244360_at",5.53354568197589,5.3039154860755,5.03405360581158,"64839","FBXL17"
"218843_at",8.31419936305839,8.37482589753868,8.134045806955,"64838","FNDC4"
"218906_x_at",8.17499584950001,7.66883091891132,7.91314348861334,"64837","KLC2"
"238896_at",6.5131708134761,6.58328031068831,6.29102213709474,"6483","ST3GAL2"
"225033_at",6.15074687558861,6.72820851157907,6.77424898199705,"6482","ST3GAL1"
"211440_x_at",3.78728213904619,3.75811855232247,3.98883887206435,"64816","CYP3A43"
"224102_at",9.23160770700584,8.98548657307685,9.47571979823531,"64805","P2RY12"
"223692_at",6.28726503595532,6.03807619471207,5.69476345752351,"64802","NMNAT1"
"223223_at",9.04017602236392,9.58518610729696,9.10703052732992,"64801","ARV1"
"233600_at",4.12600468469415,4.27878291037306,4.09545341556511,"64800","EFCAB6"
"214971_s_at",4.84315576831675,4.74650972802044,4.67437902168047,"6480","ST6GAL1"
"239813_at",4.26066955058316,4.13803988314612,4.88750061843622,"64799","IQCH"
"218858_at",7.95364925549037,8.08026889982357,8.90169656198543,"64798","DEPTOR"
"1558028_x_at",8.26248683251256,8.86491744265488,7.87869666226433,"647979","NORAD"
"212482_at",9.34530914204777,9.37229783345621,9.32917446645922,"64795","RMND5A"
"1553181_at",5.07668310045612,5.20709673625084,4.56343533265921,"64794","DDX31"
"222742_s_at",9.83636275988393,9.83230534199802,9.39323812991399,"64792","IFT22"
"219567_s_at",4.24714358950434,4.05912010963648,4.34399641151531,"64789","EXO5"
"1569872_a_at",8.37427181211898,8.0921049731175,8.69758471351885,"64788","LMF1"
"230072_at",6.22910030989125,6.33556224541297,6.66727354518211,"64786","TBC1D15"
"218719_s_at",5.19228195280006,5.42918832600829,5.22387188339559,"64785","GINS3"
"232879_at",4.06590030106084,4.55338309225417,4.20906461089942,"64784","CRTC3"
"219286_s_at",8.46699574496952,8.59128653443489,8.89830009980722,"64783","RBM15"
"219361_s_at",6.59766971480472,6.75850489844435,6.71978951333913,"64782","AEN"
"218421_at",8.45923675485061,8.40851689850274,8.60478092230089,"64781","CERK"
"218376_s_at",6.60202551315924,6.66981864252645,6.93593125482614,"64780","MICAL1"
"209339_at",7.45184365348858,7.62907665693575,6.99352037580897,"6478","SIAH2"
"1554495_s_at",4.30126839976092,4.19714682558878,4.39002927300058,"64779","MTHFSD"
"218618_s_at",6.13397766929003,6.67131768115892,6.76734075546618,"64778","FNDC3B"
"218262_at",7.50683229258669,7.30727168553657,7.30531551670054,"64777","RMND5B"
"231538_at",5.96768988742608,5.82430555892823,5.54740089257,"64776","C11orf1"
"225505_s_at",7.45795617900822,7.2106088943924,7.63066659437175,"64773","PCED1A"
"65635_at",7.34811730317548,7.23938410862644,7.53009771052499,"64772","ENGASE"
"217925_s_at",8.49325655173549,8.50684000476403,8.39981425590242,"64771","ILRUN"
"225017_at",7.06260120629345,7.52942492165495,7.3935293830732,"64770","CCDC14"
"232365_at",3.53147676578428,3.53572345852207,3.37750682466499,"6477","SIAH1"
"228517_at",7.84829254747728,7.84829254747728,7.21167299876332,"64769","MEAF6"
"219092_s_at",6.77109147541896,6.77757255052057,6.70456850187032,"64768","IPPK"
"222610_s_at",5.55335325842607,5.73671793912006,5.90310021658675,"64766","S100PBP"
"212345_s_at",7.04055522538758,6.92385737702488,8.1684520830465,"64764","CREB3L2"
"218762_at",6.98513248538805,6.5315943000978,6.92963477570859,"64763","ZNF574"
"228115_at",6.22555767667003,6.04990804669241,6.97264851202229,"64762","GAREM1"
"218543_s_at",6.21017356059131,6.3408781916673,6.90281172122461,"64761","PARP12"
"218337_at",7.48411428868256,7.35614186963413,7.7478060338004,"64760","FAM160B2"
"217853_at",9.89400099789572,10.0753863166775,10.1244364861048,"64759","TNS3"
"224728_at",9.62579298419541,9.79761116514829,9.50174301371841,"64756","ATPAF1"
"217891_at",6.88975036171424,6.55707199185521,6.85229316815111,"64755","C16orf58"
"218788_s_at",8.95787887454143,8.75016377227784,8.41917374443766,"64754","SMYD3"
"226972_s_at",8.70954036121617,8.40940366323555,8.2288718844456,"64753","CCDC136"
"232020_at",5.64463962201636,6.05042576220657,6.05444509957709,"64750","SMURF2"
"218509_at",8.08560339538402,7.78794858996705,7.60958348371846,"64748","PLPPR2"
"218109_s_at",9.2568936168446,9.40148712621527,9.63879852088574,"64747","MFSD1"
"202324_s_at",9.01715418892118,8.98293434209242,9.33384494472087,"64746","ACBD3"
"223988_x_at",8.27351558277564,8.38906847850355,8.60948084423256,"64745","METTL17"
"225282_at",9.19422527041136,8.72423617956438,8.87359771085894,"64744","SMAP2"
"238782_at",8.64657141122514,8.29759102938078,8.14698851470716,"64743","WDR13"
"210135_s_at",3.62918622875741,3.63767158206257,3.95899010084871,"6474","SHOX2"
"214096_s_at",8.10575695624812,8.20114756985085,8.30067173710747,"6472","SHMT2"
"229908_s_at",7.6942929467988,7.24576718749147,7.3300193768563,"64718","UNKL"
"206691_s_at",5.97329305624655,6.01223662832835,7.26414389162797,"64714","PDIA2"
"240371_at",5.14385106681864,5.20335393572599,4.51200064375978,"647107","LINC01192"
"222027_at",9.40848391230517,9.73039886319309,8.97993146361263,"64710","NUCKS1"
"224758_at",6.76691001650862,7.3909478694571,7.13428182088784,"647087","STMP1"
"225696_at",7.01644942166698,7.39282666003663,7.2495975724304,"64708","COPS7B"
"215467_x_at",5.56984563914924,5.90039430030368,6.03770037172582,"647070","LOC647070"
"217304_at",4.21933244783038,4.11941960966106,4.32559246142799,"6470","SHMT1"
"220177_s_at",4.11554288714713,4.91309998938248,4.38986536417281,"64699","TMPRSS3"
"220957_at",3.76994866804761,3.86292140571363,3.93223697385408,"64693","CTAGE1"
"237116_at",5.48366252614931,5.30460900905293,5.13131439291065,"646903","LOC646903"
"236263_at",5.99205724467281,6.23653041671844,6.20442703572785,"6469","SHH"
"215749_s_at",7.6391809575172,7.54460042222185,8.17603449317861,"64689","GORASP1"
"221519_at",8.21757087512766,8.25501477789451,8.7114960886547,"6468","FBXW4"
"1568597_at",7.79580476124085,7.80669480790327,7.87194880600258,"646762","LOC646762"
"1568933_at",6.25115714216691,5.99334046999646,5.18720099879846,"646627","LYPD8"
"236977_at",5.34685138081512,5.40004686873146,5.07181095339099,"646588","LOC646588"
"225557_at",7.03733578474223,7.48025054875626,6.91298164525993,"64651","CSRNP1"
"1559532_at",6.07287155191959,5.84069008143109,6.15426637985337,"646450","ARIH2OS"
"225222_at",8.8015216481352,8.81570460197497,9.0733735611965,"64645","MFSD14A"
"201469_s_at",5.72211041170012,5.24890650029997,5.11374522675002,"6464","SHC1"
"1564200_at",4.76515915223396,4.82386050743985,4.56187537366075,"646324","LINC00607"
"1568745_at",5.02056029039947,5.1374655729122,5.09169624105714,"646268","LINC01704"
"236283_x_at",6.47607910060838,6.71078667395092,6.96204755150781,"646214","LOC646214"
"236902_at",5.87238804268208,5.49796083959366,5.70576256766962,"646113","LINC00643"
"204657_s_at",5.84127198545176,5.8056174789012,6.08070841887399,"6461","SHB"
"203459_s_at",8.09631616873773,7.98323963518099,8.04444592750578,"64601","VPS16"
"219070_s_at",7.4613676180645,7.46438477317139,7.72092643674289,"64598","MOSPD3"
"214983_at",4.76074683804303,4.73562905234631,7.22580509823798,"64595","TTTY15"
"1565132_at",4.64747616475123,4.40800761958571,4.74008791188001,"64593","RBMY3AP"
"1554406_a_at",6.09421602842187,6.91118395520929,6.8256766572693,"64581","CLEC7A"
"1556183_at",6.57218703502964,6.80374343587127,6.74349942189998,"645784","ANKRD36BP2"
"220148_at",4.51783373449426,4.51657019083896,5.57926364433678,"64577","ALDH8A1"
"211456_x_at",11.4784789672331,11.3878473369403,11.4341291261636,"645745","MT1HL1"
"205637_s_at",11.0627925421989,10.9683626026967,11.57939972675,"6457","SH3GL3"
"1555786_s_at",7.29680502429621,7.15002932477812,7.50406721854128,"645687","LINC00520"
"1554057_at",7.32412311356542,8.25521536069457,7.37338943238365,"645676","ASH1L-AS1"
"220352_x_at",6.65364158012486,6.67489575554368,6.74806061294371,"645644","FLJ42627"
"205751_at",10.8269540919086,10.7372198749493,10.8101377249038,"6456","SH3GL2"
"1554302_s_at",3.95639686571845,4.02796821863283,3.86138632505189,"645591","LHFPL3-AS1"
"239556_at",3.36193570291366,3.60104389908131,3.69429942605723,"645513","LOC645513"
"201851_at",8.0772483832096,7.74000350087642,7.95552209908405,"6455","SH3GL1"
"236835_at",4.94605156302696,4.65363950170203,5.50972105138654,"645431","FUT8-AS1"
"229523_at",7.25783233649756,7.11682708390688,6.7413427515858,"645369","TMEM200C"
"230889_at",7.97549927188949,8.19335884729254,7.94129946723281,"645321","LINC01896"
"1557280_s_at",6.5526266157575,6.67446752690021,5.88645716372202,"6453","ITSN1"
"235124_at",7.8326911832647,7.83069498772685,7.95218706667047,"645212","EIF3J-DT"
"217257_at",4.77869179084979,5.1393813365111,4.68620692019058,"6452","SH3BP2"
"1560439_at",7.42936944203539,7.25828163533617,7.16265138964732,"645191","LINGO3"
"201312_s_at",10.1989483324724,11.3135335003086,10.9868355537783,"6451","SH3BGRL"
"222903_s_at",6.77839746064264,7.17318459674872,7.39753395935882,"64506","CPEB1"
"204979_s_at",8.5755405703018,8.8434522116188,9.02638606350879,"6450","SH3BGR"
"202201_at",8.43005506318469,8.33843867749277,8.63546246756271,"645","BLVRB"
"201396_s_at",7.84972673172099,7.70480571504787,7.93136560541099,"6449","SGTA"
"238158_at",6.21730507797806,5.85311181967149,6.4183638893775,"644890","MEIG1"
"35626_at",7.11652433269424,7.19691237608403,7.48485739483328,"6448","SGSH"
"238921_at",5.0044821948495,4.32930408904356,4.93858619983829,"644794","LINC02604"
"231223_at",7.46306854630858,7.40573714388136,6.98054761857125,"64478","CSMD1"
"233541_at",6.48856495224543,6.43754034236457,6.42094725431331,"644714","LIMD1-AS1"
"203889_at",11.9371602139365,11.6067332995246,11.4575237437544,"6447","SCG5"
"201739_at",10.8253557553605,10.220711628852,10.5036335899617,"6446","SGK1"
"227976_at",5.38249905267272,5.39450074762201,5.27558639722376,"644538","SMIM10"
"213543_at",7.66104041718027,7.75141084439371,7.33559391775862,"6444","SGCD"
"230224_at",8.49565301042596,9.132005669482,8.6988189181694,"644353","ZCCHC18"
"227161_at",5.77071034812872,5.99441932592799,5.88692915129116,"64434","NOM1"
"224873_s_at",7.46065482450224,7.74447023158613,7.39380952284989,"64432","MRPS25"
"218395_at",8.96551918342882,9.36006703714301,8.97402635215757,"64431","ACTR6"
"1558568_a_at",6.85777377636144,6.68221166164652,6.675959537464,"64430","PCNX4"
"205121_at",6.39588789172657,6.31929297238906,6.4294733927662,"6443","SGCB"
"218249_at",8.24391594065129,8.391787714045,8.54180748942507,"64429","ZDHHC6"
"218838_s_at",5.48699112936453,5.57480974970599,6.20206036763064,"64427","TTC31"
"233841_s_at",8.34021068089964,8.23199459367892,8.18440451613226,"64426","SUDS3"
"1568997_at",5.38130989781731,5.63478007411963,5.86483827005585,"64425","POLR1E"
"230388_s_at",6.17418352652763,6.27884285392929,6.52065190180615,"644246","KANSL1-AS1"
"1558404_at",7.183103358051,6.641040533378,6.39031083169558,"644242","LINC00622"
"218144_s_at",7.09292492609276,6.81397562112539,7.03217504432759,"64423","INF2"
"221492_s_at",9.92247128629553,10.0404041237172,10.0742493882176,"64422","ATG3"
"219678_x_at",6.20333847214749,6.60534709619425,6.319995034548,"64421","DCLRE1C"
"226264_at",6.36777889007291,6.50769412068958,6.41682257184215,"64420","SUSD1"
"222143_s_at",7.32092869176617,7.05814638552893,7.59998050534554,"64419","MTMR14"
"234726_s_at",6.05010050292944,6.5519249192345,6.2992081919495,"64418","TMEM168"
"238635_at",3.02044259166165,3.42128084081011,3.65164030344491,"64417","TMEM267"
"241600_at",8.91610403259843,8.93741948513453,8.11681115071506,"644150","WIPF3"
"232887_at",5.29820473591788,5.50147252804171,6.15889224501239,"644139","PIRT"
"225884_s_at",8.4275309543706,8.61384160213891,8.92993235199235,"64412","GZF1"
"218950_at",5.57380761263688,5.83131461806734,6.16587203668596,"64411","ARAP3"
"44669_at",8.16670183014334,8.09134414318427,8.19325219285982,"644096","SDHAF1"
"238319_at",4.75279816236366,4.72751845749946,4.91462700982912,"644090","LOC644090"
"227434_at",8.8639549949997,8.46556804867137,8.63999502351412,"64409","GALNT17"
"223809_at",5.04086375984517,4.6069969333397,5.38117466243483,"64407","RGS18"
"215181_at",7.70166400048063,7.74031522494477,7.14705276024744,"64405","CDH22"
"223894_s_at",10.2593805601368,10.2792731100119,9.87280195492991,"64400","AKTIP"
"38691_s_at",7.63779985499222,7.81242204114476,8.12810063862317,"6440","SFTPC"
"229109_s_at",6.3694409351269,7.11420321254121,6.26230669869243,"644","BLVRA"
"230135_at",7.95014551277982,7.83438050259963,9.4656111504953,"64399","HHIP"
"227185_at",6.61574911791794,6.04189310553605,6.49433746907638,"643988","FNDC10"
"226092_at",8.67556380196676,8.37471507671381,9.14536553839964,"64398","MPP5"
"235292_at",4.10318951921279,4.17971245208719,4.4516382954696,"643977","FLJ32255"
"217781_s_at",9.42063453431082,9.38413691325665,9.51136145360312,"64397","ZNF106"
"239355_at",7.72163127935373,7.73517668691495,7.98266668691629,"64395","GMCL1"
"225725_at",9.88186398879827,10.0333514211808,9.82760770259067,"64393","ZMAT3"
"238021_s_at",4.20851373872079,4.63908442553234,4.61893447606536,"643911","CRNDE"
"213936_x_at",7.12453459617921,7.19833710167167,6.99391009329048,"6439","SFTPB"
"220794_at",6.01813833616545,6.21793803586117,5.19000576709591,"64388","GREM2"
"207890_s_at",6.53536189314009,6.34982622962345,6.51223723590509,"64386","MMP25"
"235497_at",8.68395478649889,9.03549367433495,7.93503457098011,"643837","LINC01128"
"227796_at",7.11919765521788,7.11734082996442,7.75891634229219,"643836","ZFP62"
"221065_s_at",6.30870113171014,6.0986102577887,6.25524453737433,"64377","CHST8"
"1558388_a_at",8.80780181009717,8.75910770540879,9.05826330040981,"643763","NKAIN3-IT1"
"226680_at",7.12846129833694,7.2231467886831,7.61405500637843,"64376","IKZF5"
"208472_at",5.32163094552815,5.36028444788999,5.31877491696096,"64375","IKZF4"
"236555_at",6.77281754027445,6.55578737514294,6.72283082680607,"643749","TRAF3IP2-AS1"
"218436_at",7.93799963244607,7.73723193260874,7.82693722863275,"64374","SIL1"
"240890_at",4.82206004312295,4.98732194405743,4.56727250797792,"643733","CASP17P"
"213737_x_at",8.91419574292919,9.14332595354749,9.16023869633704,"643699","GOLGA8N"
"213444_at",6.67177457530984,6.57976263823407,6.90281172122461,"643641","ZNF862"
"232239_at",6.01228984393793,5.76992619588378,5.84082138735364,"643529","LINC00865"
"222124_at",4.91501582894654,5.03810760034305,4.85729556128594,"64344","HIF3A"
"222498_at",7.94083929722804,8.271834337297,8.28085843362282,"64343","AZI2"
"219020_at",7.21615179428006,7.11086785234844,8.0755003552221,"64342","HS1BP3"
"200893_at",10.5443746889293,10.8124426775824,10.8407027792315,"6434","TRA2B"
"1568794_at",6.14114087558039,5.59637344058706,5.14265555051901,"643355","LINC01750"
"232543_x_at",6.18170945045535,6.56507690326467,6.63688945558854,"64333","ARHGAP9"
"223217_s_at",5.86312188166751,5.89717310706137,5.09545821227101,"64332","NFKBIZ"
"215268_at",3.9448076238985,4.15681598884653,4.11871847075283,"643314","KIAA0754"
"202773_s_at",6.61203729983529,6.69463029118525,6.31324735692934,"6433","SFSWAP"
